utc_timestamp,days,hours,temperature,Wind speed in kmph,irradiance
2015-10-29T18:00:00Z,303,19,19.219,0,0
2015-10-29T19:00:00Z,303,20,18.388,0,0
2015-10-29T20:00:00Z,303,21,17.724,0,0
2015-10-29T21:00:00Z,303,22,17.265,0,0
2015-10-29T22:00:00Z,303,23,16.959,0,0
2015-10-29T23:00:00Z,303,24,16.629,0,0
2015-10-30T00:00:00Z,304,1,16.334,4,0
2015-10-30T01:00:00Z,304,2,16.114,0,0
2015-10-30T02:00:00Z,304,3,15.947,0,0
2015-10-30T03:00:00Z,304,4,15.88,0,0
2015-10-30T04:00:00Z,304,5,15.882,0,0.0002
2015-10-30T05:00:00Z,304,6,16.551,0,34.1811
2015-10-30T06:00:00Z,304,7,19.824,8,172.0525
2015-10-30T07:00:00Z,304,8,22.69,0,335.2988
2015-10-30T08:00:00Z,304,9,25.803,0,461.6046
2015-10-30T09:00:00Z,304,10,28.085,14,537.7434
2015-10-30T10:00:00Z,304,11,29.268,0,556.9143
2015-10-30T11:00:00Z,304,12,29.789,0,518.123
2015-10-30T12:00:00Z,304,13,29.699,0,424.8651
2015-10-30T13:00:00Z,304,14,28.91,0,287.3176
2015-10-30T14:00:00Z,304,15,26.708,0,126.5982
2015-10-30T15:00:00Z,304,16,23.089,0,10.2749
2015-10-30T16:00:00Z,304,17,21.485,0,0
2015-10-30T17:00:00Z,304,18,20.478,0,0
2015-10-30T18:00:00Z,304,19,19.6,0,0
2015-10-30T19:00:00Z,304,20,18.793,0,0
2015-10-30T20:00:00Z,304,21,18.086,0,0
2015-10-30T21:00:00Z,304,22,17.453,14,0
2015-10-30T22:00:00Z,304,23,16.82,0,0
2015-10-30T23:00:00Z,304,24,16.329,0,0
2015-10-31T00:00:00Z,305,1,15.818,5,0
2015-10-31T01:00:00Z,305,2,15.42,0,0
2015-10-31T02:00:00Z,305,3,15.08,0,0
2015-10-31T03:00:00Z,305,4,14.705,5,0
2015-10-31T04:00:00Z,305,5,14.422,0,0
2015-10-31T05:00:00Z,305,6,14.602,0,26.1706
2015-10-31T06:00:00Z,305,7,16.54,14,144.1085
2015-10-31T07:00:00Z,305,8,18.433,0,282.9383
2015-10-31T08:00:00Z,305,9,20.178,0,396.2128
2015-10-31T09:00:00Z,305,10,21.455,14,473.3824
2015-10-31T10:00:00Z,305,11,22.332,0,509.8018
2015-10-31T11:00:00Z,305,12,22.828,0,486.2924
2015-10-31T12:00:00Z,305,13,22.891,8,408.9345
2015-10-31T13:00:00Z,305,14,22.424,0,283.1105
2015-10-31T14:00:00Z,305,15,20.908,0,126.3477
2015-10-31T15:00:00Z,305,16,17.281,4,9.9523
2015-10-31T16:00:00Z,305,17,15.838,0,0
2015-10-31T17:00:00Z,305,18,15.085,0,0
2015-10-31T18:00:00Z,305,19,14.451,5,0
2015-10-31T19:00:00Z,305,20,13.902,0,0
2015-10-31T20:00:00Z,305,21,13.425,0,0
2015-10-31T21:00:00Z,305,22,13.032,5,0
2015-10-31T22:00:00Z,305,23,12.638,0,0
2015-10-31T23:00:00Z,305,24,12.349,0,0
2015-11-01T00:00:00Z,306,1,12.196,0,0
2015-11-01T01:00:00Z,306,2,12.191,0,0
2015-11-01T02:00:00Z,306,3,12.166,0,0
2015-11-01T03:00:00Z,306,4,12.165,16,0
2015-11-01T04:00:00Z,306,5,12.158,0,0
2015-11-01T05:00:00Z,306,6,12.361,0,16.3276
2015-11-01T06:00:00Z,306,7,13.798,16,96.6383
2015-11-01T07:00:00Z,306,8,15.143,0,200.924
2015-11-01T08:00:00Z,306,9,16.251,0,287.7423
2015-11-01T09:00:00Z,306,10,17.026,24,341.4038
2015-11-01T10:00:00Z,306,11,17.435,0,342.3705
2015-11-01T11:00:00Z,306,12,17.441,0,291.6868
2015-11-01T12:00:00Z,306,13,17.105,16,227.3092
2015-11-01T13:00:00Z,306,14,16.348,0,135.8787
2015-11-01T14:00:00Z,306,15,15.184,0,47.5826
2015-11-01T15:00:00Z,306,16,13.879,5,2.5323
2015-11-01T16:00:00Z,306,17,13.069,0,0
2015-11-01T17:00:00Z,306,18,12.479,0,0
2015-11-01T18:00:00Z,306,19,11.878,6,0
2015-11-01T19:00:00Z,306,20,11.372,0,0
2015-11-01T20:00:00Z,306,21,10.991,0,0
2015-11-01T21:00:00Z,306,22,10.675,5,0
2015-11-01T22:00:00Z,306,23,10.427,0,0
2015-11-01T23:00:00Z,306,24,10.186,0,0
2015-11-02T00:00:00Z,307,1,9.936,10,0
2015-11-02T01:00:00Z,307,2,9.679,0,0
2015-11-02T02:00:00Z,307,3,9.446,0,0
2015-11-02T03:00:00Z,307,4,9.194,10,0
2015-11-02T04:00:00Z,307,5,8.939,0,0
2015-11-02T05:00:00Z,307,6,8.743,0,7.8215
2015-11-02T06:00:00Z,307,7,9.041,12,53.6438
2015-11-02T07:00:00Z,307,8,9.604,0,116.926
2015-11-02T08:00:00Z,307,9,10.243,0,166.5523
2015-11-02T09:00:00Z,307,10,10.71,18,195.8611
2015-11-02T10:00:00Z,307,11,10.932,0,187.2822
2015-11-02T11:00:00Z,307,12,11.058,0,162.0241
2015-11-02T12:00:00Z,307,13,11.087,14,137.4572
2015-11-02T13:00:00Z,307,14,10.943,0,99.0752
2015-11-02T14:00:00Z,307,15,10.448,0,41.8977
2015-11-02T15:00:00Z,307,16,9.562,5,3.3447
2015-11-02T16:00:00Z,307,17,8.96,0,0
2015-11-02T17:00:00Z,307,18,8.649,0,0
2015-11-02T18:00:00Z,307,19,8.494,5,0
2015-11-02T19:00:00Z,307,20,8.434,0,0
2015-11-02T20:00:00Z,307,21,8.457,0,0
2015-11-02T21:00:00Z,307,22,8.584,4,0
2015-11-02T22:00:00Z,307,23,8.814,0,0
2015-11-02T23:00:00Z,307,24,9.051,0,0
2015-11-03T00:00:00Z,308,1,9.252,5,0
2015-11-03T01:00:00Z,308,2,9.421,0,0
2015-11-03T02:00:00Z,308,3,9.557,0,0
2015-11-03T03:00:00Z,308,4,9.648,5,0
2015-11-03T04:00:00Z,308,5,9.824,0,0
2015-11-03T05:00:00Z,308,6,10.092,0,7.077
2015-11-03T06:00:00Z,308,7,10.825,5,51.7069
2015-11-03T07:00:00Z,308,8,11.711,0,112.2495
2015-11-03T08:00:00Z,308,9,12.68,0,170.1044
2015-11-03T09:00:00Z,308,10,13.721,14,209.3007
2015-11-03T10:00:00Z,308,11,14.873,0,283.2008
2015-11-03T11:00:00Z,308,12,15.869,0,302.8958
2015-11-03T12:00:00Z,308,13,16.449,14,256.3302
2015-11-03T13:00:00Z,308,14,16.404,0,160.171
2015-11-03T14:00:00Z,308,15,15.477,0,65.0516
2015-11-03T15:00:00Z,308,16,13.679,8,3.7399
2015-11-03T16:00:00Z,308,17,12.851,0,0
2015-11-03T17:00:00Z,308,18,12.412,0,0
2015-11-03T18:00:00Z,308,19,12.113,12,0
2015-11-03T19:00:00Z,308,20,11.921,0,0
2015-11-03T20:00:00Z,308,21,11.856,0,0
2015-11-03T21:00:00Z,308,22,11.867,5,0
2015-11-03T22:00:00Z,308,23,11.821,0,0
2015-11-03T23:00:00Z,308,24,11.793,0,0
2015-11-04T00:00:00Z,309,1,11.797,8,0
2015-11-04T01:00:00Z,309,2,11.881,0,0
2015-11-04T02:00:00Z,309,3,11.922,0,0
2015-11-04T03:00:00Z,309,4,11.987,14,0
2015-11-04T04:00:00Z,309,5,12.132,0,0
2015-11-04T05:00:00Z,309,6,12.425,0,11.2784
2015-11-04T06:00:00Z,309,7,13.634,4,73.6724
2015-11-04T07:00:00Z,309,8,14.881,0,155.5143
2015-11-04T08:00:00Z,309,9,16.323,0,241.3453
2015-11-04T09:00:00Z,309,10,17.716,14,296.7819
2015-11-04T10:00:00Z,309,11,18.824,0,322.8315
2015-11-04T11:00:00Z,309,12,19.592,0,308.1666
2015-11-04T12:00:00Z,309,13,19.913,16,251.6388
2015-11-04T13:00:00Z,309,14,19.673,0,162.442
2015-11-04T14:00:00Z,309,15,18.562,0,62.6724
2015-11-04T15:00:00Z,309,16,16.815,6,3.6239
2015-11-04T16:00:00Z,309,17,16.226,0,0
2015-11-04T17:00:00Z,309,18,15.968,0,0
2015-11-04T18:00:00Z,309,19,15.855,4,0
2015-11-04T19:00:00Z,309,20,15.753,0,0
2015-11-04T20:00:00Z,309,21,15.691,0,0
2015-11-04T21:00:00Z,309,22,15.631,5,0
2015-11-04T22:00:00Z,309,23,15.558,0,0
2015-11-04T23:00:00Z,309,24,15.603,0,0
2015-11-05T00:00:00Z,310,1,15.699,0,0
2015-11-05T01:00:00Z,310,2,15.778,0,0
2015-11-05T02:00:00Z,310,3,15.816,0,0
2015-11-05T03:00:00Z,310,4,15.79,5,0
2015-11-05T04:00:00Z,310,5,15.65,0,0
2015-11-05T05:00:00Z,310,6,15.633,0,8.7672
2015-11-05T06:00:00Z,310,7,16.612,10,60.3387
2015-11-05T07:00:00Z,310,8,17.595,0,127.1209
2015-11-05T08:00:00Z,310,9,18.888,0,215.4388
2015-11-05T09:00:00Z,310,10,20.214,14,270.2227
2015-11-05T10:00:00Z,310,11,21.205,0,278.8664
2015-11-05T11:00:00Z,310,12,21.689,0,244.0105
2015-11-05T12:00:00Z,310,13,21.834,12,207.2578
2015-11-05T13:00:00Z,310,14,21.465,0,133.044
2015-11-05T14:00:00Z,310,15,20.249,0,57.8266
2015-11-05T15:00:00Z,310,16,18.447,14,3.2944
2015-11-05T16:00:00Z,310,17,17.627,0,0
2015-11-05T17:00:00Z,310,18,17.105,0,0
2015-11-05T18:00:00Z,310,19,16.822,5,0
2015-11-05T19:00:00Z,310,20,16.705,0,0
2015-11-05T20:00:00Z,310,21,16.72,0,0
2015-11-05T21:00:00Z,310,22,16.731,4,0
2015-11-05T22:00:00Z,310,23,16.639,0,0
2015-11-05T23:00:00Z,310,24,16.61,0,0
2015-11-06T00:00:00Z,311,1,16.619,5,0
2015-11-06T01:00:00Z,311,2,16.519,0,0
2015-11-06T02:00:00Z,311,3,16.397,0,0
2015-11-06T03:00:00Z,311,4,16.324,0,0
2015-11-06T04:00:00Z,311,5,16.265,0,0
2015-11-06T05:00:00Z,311,6,16.449,0,8.6434
2015-11-06T06:00:00Z,311,7,17.601,4,60.8434
2015-11-06T07:00:00Z,311,8,18.683,0,131.5937
2015-11-06T08:00:00Z,311,9,19.881,0,190.5095
2015-11-06T09:00:00Z,311,10,20.99,12,222.786
2015-11-06T10:00:00Z,311,11,21.971,0,260.2225
2015-11-06T11:00:00Z,311,12,22.524,0,236.1062
2015-11-06T12:00:00Z,311,13,22.531,10,167.741
2015-11-06T13:00:00Z,311,14,21.931,0,87.1755
2015-11-06T14:00:00Z,311,15,20.802,0,32.4871
2015-11-06T15:00:00Z,311,16,19.539,18,2.1806
2015-11-06T16:00:00Z,311,17,19.001,0,0
2015-11-06T17:00:00Z,311,18,18.637,0,0
2015-11-06T18:00:00Z,311,19,18.355,8,0
2015-11-06T19:00:00Z,311,20,18.14,0,0
2015-11-06T20:00:00Z,311,21,18.02,0,0
2015-11-06T21:00:00Z,311,22,18.002,5,0
2015-11-06T22:00:00Z,311,23,18.055,0,0
2015-11-06T23:00:00Z,311,24,18.07,0,0
2015-11-07T00:00:00Z,312,1,18.041,0,0
2015-11-07T01:00:00Z,312,2,18.016,0,0
2015-11-07T02:00:00Z,312,3,18,0,0
2015-11-07T03:00:00Z,312,4,17.958,4,0
2015-11-07T04:00:00Z,312,5,17.833,0,0
2015-11-07T05:00:00Z,312,6,17.819,0,11.1151
2015-11-07T06:00:00Z,312,7,19.301,4,82.7556
2015-11-07T07:00:00Z,312,8,20.811,0,189.6831
2015-11-07T08:00:00Z,312,9,22.622,0,306.4046
2015-11-07T09:00:00Z,312,10,24.1,12,379.9717
2015-11-07T10:00:00Z,312,11,24.954,0,402.4962
2015-11-07T11:00:00Z,312,12,25.38,0,389.581
2015-11-07T12:00:00Z,312,13,25.324,10,329.0982
2015-11-07T13:00:00Z,312,14,24.65,0,213.4649
2015-11-07T14:00:00Z,312,15,22.745,0,74.8845
2015-11-07T15:00:00Z,312,16,19.985,8,2.7239
2015-11-07T16:00:00Z,312,17,19.07,0,0
2015-11-07T17:00:00Z,312,18,18.471,0,0
2015-11-07T18:00:00Z,312,19,17.931,12,0
2015-11-07T19:00:00Z,312,20,17.427,0,0
2015-11-07T20:00:00Z,312,21,16.928,0,0
2015-11-07T21:00:00Z,312,22,16.505,4,0
2015-11-07T22:00:00Z,312,23,16.156,0,0
2015-11-07T23:00:00Z,312,24,15.955,0,0
2015-11-08T00:00:00Z,313,1,15.773,4,0
2015-11-08T01:00:00Z,313,2,15.61,0,0
2015-11-08T02:00:00Z,313,3,15.39,0,0
2015-11-08T03:00:00Z,313,4,15.181,12,0
2015-11-08T04:00:00Z,313,5,14.876,0,0
2015-11-08T05:00:00Z,313,6,14.856,0,14.3976
2015-11-08T06:00:00Z,313,7,16.464,8,116.4387
2015-11-08T07:00:00Z,313,8,18.038,0,252.2542
2015-11-08T08:00:00Z,313,9,19.371,0,369.9351
2015-11-08T09:00:00Z,313,10,20.29,12,443.9816
2015-11-08T10:00:00Z,313,11,20.767,0,454.665
2015-11-08T11:00:00Z,313,12,20.921,0,418.8938
2015-11-08T12:00:00Z,313,13,20.7,8,334.1496
2015-11-08T13:00:00Z,313,14,20.035,0,214.7916
2015-11-08T14:00:00Z,313,15,18.507,0,82.577
2015-11-08T15:00:00Z,313,16,15.74,5,3.1104
2015-11-08T16:00:00Z,313,17,14.868,0,0
2015-11-08T17:00:00Z,313,18,14.216,0,0
2015-11-08T18:00:00Z,313,19,13.603,5,0
2015-11-08T19:00:00Z,313,20,13.08,0,0
2015-11-08T20:00:00Z,313,21,12.697,0,0
2015-11-08T21:00:00Z,313,22,12.381,12,0
2015-11-08T22:00:00Z,313,23,12.08,0,0
2015-11-08T23:00:00Z,313,24,11.802,0,0
2015-11-09T00:00:00Z,314,1,11.551,5,0
2015-11-09T01:00:00Z,314,2,11.256,0,0
2015-11-09T02:00:00Z,314,3,10.982,0,0
2015-11-09T03:00:00Z,314,4,10.806,4,0
2015-11-09T04:00:00Z,314,5,10.573,0,0
2015-11-09T05:00:00Z,314,6,10.587,0,15.3562
2015-11-09T06:00:00Z,314,7,12.911,4,123.8213
2015-11-09T07:00:00Z,314,8,15.554,0,259.747
2015-11-09T08:00:00Z,314,9,18.112,0,375.5579
2015-11-09T09:00:00Z,314,10,19.982,4,446.7142
2015-11-09T10:00:00Z,314,11,21.343,0,452.1831
2015-11-09T11:00:00Z,314,12,22.186,0,412.6645
2015-11-09T12:00:00Z,314,13,22.408,0,307.3537
2015-11-09T13:00:00Z,314,14,21.824,0,159.6506
2015-11-09T14:00:00Z,314,15,19.85,0,44.0891
2015-11-09T15:00:00Z,314,16,18.022,0,0.9336
2015-11-09T16:00:00Z,314,17,17.411,0,0
2015-11-09T17:00:00Z,314,18,16.993,0,0
2015-11-09T18:00:00Z,314,19,16.713,0,0
2015-11-09T19:00:00Z,314,20,16.514,0,0
2015-11-09T20:00:00Z,314,21,16.334,0,0
2015-11-09T21:00:00Z,314,22,16.219,5,0
2015-11-09T22:00:00Z,314,23,16.167,0,0
2015-11-09T23:00:00Z,314,24,16.169,0,0
2015-11-10T00:00:00Z,315,1,16.076,5,0
2015-11-10T01:00:00Z,315,2,16.051,0,0
2015-11-10T02:00:00Z,315,3,16.052,0,0
2015-11-10T03:00:00Z,315,4,16.269,12,0
2015-11-10T04:00:00Z,315,5,16.552,0,0
2015-11-10T05:00:00Z,315,6,16.944,0,4.3879
2015-11-10T06:00:00Z,315,7,17.914,4,32.2424
2015-11-10T07:00:00Z,315,8,19.115,0,73.067
2015-11-10T08:00:00Z,315,9,20.373,0,121.7849
2015-11-10T09:00:00Z,315,10,21.573,5,166.657
2015-11-10T10:00:00Z,315,11,22.366,0,188.3307
2015-11-10T11:00:00Z,315,12,22.719,0,174.0346
2015-11-10T12:00:00Z,315,13,22.603,12,134.9523
2015-11-10T13:00:00Z,315,14,22.003,0,78.7383
2015-11-10T14:00:00Z,315,15,20.785,0,29.1741
2015-11-10T15:00:00Z,315,16,19.324,4,0.9647
2015-11-10T16:00:00Z,315,17,18.363,0,0
2015-11-10T17:00:00Z,315,18,17.416,0,0
2015-11-10T18:00:00Z,315,19,16.562,12,0
2015-11-10T19:00:00Z,315,20,15.701,0,0
2015-11-10T20:00:00Z,315,21,14.908,0,0
2015-11-10T21:00:00Z,315,22,14.295,0,0
2015-11-10T22:00:00Z,315,23,13.793,0,0
2015-11-10T23:00:00Z,315,24,13.262,0,0
2015-11-11T00:00:00Z,316,1,12.661,0,0
2015-11-11T01:00:00Z,316,2,12.046,0,0
2015-11-11T02:00:00Z,316,3,11.484,0,0
2015-11-11T03:00:00Z,316,4,10.915,5,0
2015-11-11T04:00:00Z,316,5,10.409,0,0
2015-11-11T05:00:00Z,316,6,10.103,0,3.1617
2015-11-11T06:00:00Z,316,7,10.061,12,28.9092
2015-11-11T07:00:00Z,316,8,10.228,0,64.9252
2015-11-11T08:00:00Z,316,9,10.51,0,101.3838
2015-11-11T09:00:00Z,316,10,10.872,14,132.7827
2015-11-11T10:00:00Z,316,11,11.303,0,164.8839
2015-11-11T11:00:00Z,316,12,11.574,0,160.7679
2015-11-11T12:00:00Z,316,13,11.631,12,134.8883
2015-11-11T13:00:00Z,316,14,11.457,0,93.4524
2015-11-11T14:00:00Z,316,15,10.927,0,36.5352
2015-11-11T15:00:00Z,316,16,10.021,12,1.0883
2015-11-11T16:00:00Z,316,17,9.54,0,0
2015-11-11T17:00:00Z,316,18,9.205,0,0
2015-11-11T18:00:00Z,316,19,8.927,5,0
2015-11-11T19:00:00Z,316,20,8.635,0,0
2015-11-11T20:00:00Z,316,21,8.398,0,0
2015-11-11T21:00:00Z,316,22,8.174,4,0
2015-11-11T22:00:00Z,316,23,7.998,0,0
2015-11-11T23:00:00Z,316,24,7.811,0,0
2015-11-12T00:00:00Z,317,1,7.644,5,0
2015-11-12T01:00:00Z,317,2,7.466,0,0
2015-11-12T02:00:00Z,317,3,7.315,0,0
2015-11-12T03:00:00Z,317,4,7.239,8,0
2015-11-12T04:00:00Z,317,5,7.24,0,0
2015-11-12T05:00:00Z,317,6,7.329,0,9.8045
2015-11-12T06:00:00Z,317,7,8.967,8,105.0477
2015-11-12T07:00:00Z,317,8,11.263,0,251.2124
2015-11-12T08:00:00Z,317,9,13.418,0,378.2133
2015-11-12T09:00:00Z,317,10,15.251,16,454.6446
2015-11-12T10:00:00Z,317,11,16.621,0,474.7276
2015-11-12T11:00:00Z,317,12,17.517,0,438.547
2015-11-12T12:00:00Z,317,13,17.862,8,353.9241
2015-11-12T13:00:00Z,317,14,17.536,0,228.0768
2015-11-12T14:00:00Z,317,15,15.631,0,82.7801
2015-11-12T15:00:00Z,317,16,13.053,4,1.8679
2015-11-12T16:00:00Z,317,17,11.806,0,0
2015-11-12T17:00:00Z,317,18,10.768,0,0
2015-11-12T18:00:00Z,317,19,10.095,0,0
2015-11-12T19:00:00Z,317,20,9.801,0,0
2015-11-12T20:00:00Z,317,21,9.753,0,0
2015-11-12T21:00:00Z,317,22,9.826,5,0
2015-11-12T22:00:00Z,317,23,10.077,0,0
2015-11-12T23:00:00Z,317,24,10.407,0,0
2015-11-13T00:00:00Z,318,1,10.626,0,0
2015-11-13T01:00:00Z,318,2,10.852,0,0
2015-11-13T02:00:00Z,318,3,11.088,0,0
2015-11-13T03:00:00Z,318,4,11.388,4,0
2015-11-13T04:00:00Z,318,5,11.703,0,0
2015-11-13T05:00:00Z,318,6,12.062,0,6.575
2015-11-13T06:00:00Z,318,7,13.427,4,67.0692
2015-11-13T07:00:00Z,318,8,15.162,0,161.0693
2015-11-13T08:00:00Z,318,9,17.18,0,256.3085
2015-11-13T09:00:00Z,318,10,19.196,10,335.8709
2015-11-13T10:00:00Z,318,11,20.811,0,370.9987
2015-11-13T11:00:00Z,318,12,22.014,0,366.1573
2015-11-13T12:00:00Z,318,13,22.56,5,292.4562
2015-11-13T13:00:00Z,318,14,22.197,0,172.8713
2015-11-13T14:00:00Z,318,15,20.16,0,51.2034
2015-11-13T15:00:00Z,318,16,18.089,5,0.7906
2015-11-13T16:00:00Z,318,17,17.689,0,0
2015-11-13T17:00:00Z,318,18,17.509,0,0
2015-11-13T18:00:00Z,318,19,17.449,4,0
2015-11-13T19:00:00Z,318,20,17.428,0,0
2015-11-13T20:00:00Z,318,21,17.361,0,0
2015-11-13T21:00:00Z,318,22,17.242,0,0
2015-11-13T22:00:00Z,318,23,17.157,0,0
2015-11-13T23:00:00Z,318,24,16.992,0,0
2015-11-14T00:00:00Z,319,1,16.74,0,0
2015-11-14T01:00:00Z,319,2,16.292,0,0
2015-11-14T02:00:00Z,319,3,15.916,0,0
2015-11-14T03:00:00Z,319,4,15.718,5,0
2015-11-14T04:00:00Z,319,5,15.637,0,0
2015-11-14T05:00:00Z,319,6,15.659,0,6.2851
2015-11-14T06:00:00Z,319,7,16.617,8,61.0883
2015-11-14T07:00:00Z,319,8,17.955,0,139.0489
2015-11-14T08:00:00Z,319,9,19.293,0,215.4841
2015-11-14T09:00:00Z,319,10,20.56,14,266.5672
2015-11-14T10:00:00Z,319,11,21.367,0,281.8144
2015-11-14T11:00:00Z,319,12,21.639,0,243.174
2015-11-14T12:00:00Z,319,13,21.35,8,165.4065
2015-11-14T13:00:00Z,319,14,20.499,0,80.7033
2015-11-14T14:00:00Z,319,15,19.06,0,24.0792
2015-11-14T15:00:00Z,319,16,17.834,8,0.3489
2015-11-14T16:00:00Z,319,17,17.247,0,0
2015-11-14T17:00:00Z,319,18,16.725,0,0
2015-11-14T18:00:00Z,319,19,16.276,5,0
2015-11-14T19:00:00Z,319,20,15.926,0,0
2015-11-14T20:00:00Z,319,21,15.58,0,0
2015-11-14T21:00:00Z,319,22,15.244,4,0
2015-11-14T22:00:00Z,319,23,14.943,0,0
2015-11-14T23:00:00Z,319,24,14.754,0,0
2015-11-15T00:00:00Z,320,1,14.686,5,0
2015-11-15T01:00:00Z,320,2,14.676,0,0
2015-11-15T02:00:00Z,320,3,14.631,0,0
2015-11-15T03:00:00Z,320,4,14.658,5,0
2015-11-15T04:00:00Z,320,5,14.661,0,0
2015-11-15T05:00:00Z,320,6,14.772,0,4.8806
2015-11-15T06:00:00Z,320,7,15.865,16,58.6482
2015-11-15T07:00:00Z,320,8,17.342,0,145.7303
2015-11-15T08:00:00Z,320,9,19.085,0,238.1364
2015-11-15T09:00:00Z,320,10,20.863,18,311.9899
2015-11-15T10:00:00Z,320,11,22.274,0,354.4494
2015-11-15T11:00:00Z,320,12,23.14,0,344.5847
2015-11-15T12:00:00Z,320,13,23.432,18,290.9041
2015-11-15T13:00:00Z,320,14,23.004,0,189.6523
2015-11-15T14:00:00Z,320,15,20.929,0,64.0399
2015-11-15T15:00:00Z,320,16,18.519,12,0.8938
2015-11-15T16:00:00Z,320,17,17.89,0,0
2015-11-15T17:00:00Z,320,18,17.448,0,0
2015-11-15T18:00:00Z,320,19,17.09,5,0
2015-11-15T19:00:00Z,320,20,16.807,0,0
2015-11-15T20:00:00Z,320,21,16.568,0,0
2015-11-15T21:00:00Z,320,22,16.259,0,0
2015-11-15T22:00:00Z,320,23,15.872,0,0
2015-11-15T23:00:00Z,320,24,15.617,0,0
2015-11-16T00:00:00Z,321,1,15.525,0,0
2015-11-16T01:00:00Z,321,2,15.57,0,0
2015-11-16T02:00:00Z,321,3,15.563,0,0
2015-11-16T03:00:00Z,321,4,15.482,0,0
2015-11-16T04:00:00Z,321,5,15.327,0,0
2015-11-16T05:00:00Z,321,6,15.161,0,7.3943
2015-11-16T06:00:00Z,321,7,16.919,4,99.6639
2015-11-16T07:00:00Z,321,8,19.346,0,263.5564
2015-11-16T08:00:00Z,321,9,21.792,0,383.4544
2015-11-16T09:00:00Z,321,10,23.527,8,455.7508
2015-11-16T10:00:00Z,321,11,24.641,0,475.5903
2015-11-16T11:00:00Z,321,12,25.349,0,435.3641
2015-11-16T12:00:00Z,321,13,25.543,8,339.4629
2015-11-16T13:00:00Z,321,14,24.952,0,200.5449
2015-11-16T14:00:00Z,321,15,22.416,0,61.0523
2015-11-16T15:00:00Z,321,16,20.228,0,0.7286
2015-11-16T16:00:00Z,321,17,19.706,0,0
2015-11-16T17:00:00Z,321,18,19.14,0,0
2015-11-16T18:00:00Z,321,19,18.703,0,0
2015-11-16T19:00:00Z,321,20,18.315,0,0
2015-11-16T20:00:00Z,321,21,17.889,0,0
2015-11-16T21:00:00Z,321,22,17.465,0,0
2015-11-16T22:00:00Z,321,23,17.147,0,0
2015-11-16T23:00:00Z,321,24,16.936,0,0
2015-11-17T00:00:00Z,322,1,16.698,0,0
2015-11-17T01:00:00Z,322,2,16.374,0,0
2015-11-17T02:00:00Z,322,3,16.086,0,0
2015-11-17T03:00:00Z,322,4,15.873,0,0
2015-11-17T04:00:00Z,322,5,15.711,0,0
2015-11-17T05:00:00Z,322,6,15.687,0,8.0684
2015-11-17T06:00:00Z,322,7,17.789,0,107.3019
2015-11-17T07:00:00Z,322,8,20.464,0,248.3436
2015-11-17T08:00:00Z,322,9,22.837,0,375.3092
2015-11-17T09:00:00Z,322,10,24.386,4,445.0916
2015-11-17T10:00:00Z,322,11,25.196,0,459.775
2015-11-17T11:00:00Z,322,12,25.555,0,422.6486
2015-11-17T12:00:00Z,322,13,25.423,2,339.6647
2015-11-17T13:00:00Z,322,14,24.638,0,213.8494
2015-11-17T14:00:00Z,322,15,22.133,0,68.9215
2015-11-17T15:00:00Z,322,16,19.047,0,0.7316
2015-11-17T16:00:00Z,322,17,17.999,0,0
2015-11-17T17:00:00Z,322,18,17.164,0,0
2015-11-17T18:00:00Z,322,19,16.424,6,0
2015-11-17T19:00:00Z,322,20,15.838,0,0
2015-11-17T20:00:00Z,322,21,15.396,0,0
2015-11-17T21:00:00Z,322,22,15.141,0,0
2015-11-17T22:00:00Z,322,23,14.977,0,0
2015-11-17T23:00:00Z,322,24,14.858,0,0
2015-11-18T00:00:00Z,323,1,14.784,0,0
2015-11-18T01:00:00Z,323,2,14.73,0,0
2015-11-18T02:00:00Z,323,3,14.637,0,0
2015-11-18T03:00:00Z,323,4,14.506,0,0
2015-11-18T04:00:00Z,323,5,14.44,0,0
2015-11-18T05:00:00Z,323,6,14.302,0,5.8815
2015-11-18T06:00:00Z,323,7,15.723,0,82.5829
2015-11-18T07:00:00Z,323,8,17.905,0,196.0357
2015-11-18T08:00:00Z,323,9,20.068,0,317.2789
2015-11-18T09:00:00Z,323,10,22.494,2,418.3259
2015-11-18T10:00:00Z,323,11,24.252,0,452.4267
2015-11-18T11:00:00Z,323,12,25.274,0,422.335
2015-11-18T12:00:00Z,323,13,25.601,0,334.8679
2015-11-18T13:00:00Z,323,14,25.019,0,205.1678
2015-11-18T14:00:00Z,323,15,22.215,0,62.6636
2015-11-18T15:00:00Z,323,16,19.592,0,0.537
2015-11-18T16:00:00Z,323,17,18.883,0,0
2015-11-18T17:00:00Z,323,18,18.445,0,0
2015-11-18T18:00:00Z,323,19,18.25,0,0
2015-11-18T19:00:00Z,323,20,18.186,0,0
2015-11-18T20:00:00Z,323,21,18.161,0,0
2015-11-18T21:00:00Z,323,22,18.118,0,0
2015-11-18T22:00:00Z,323,23,17.966,0,0
2015-11-18T23:00:00Z,323,24,17.743,0,0
2015-11-19T00:00:00Z,324,1,17.563,0,0
2015-11-19T01:00:00Z,324,2,17.429,0,0
2015-11-19T02:00:00Z,324,3,17.223,0,0
2015-11-19T03:00:00Z,324,4,17.006,0,0
2015-11-19T04:00:00Z,324,5,16.795,0,0
2015-11-19T05:00:00Z,324,6,16.666,0,5.64
2015-11-19T06:00:00Z,324,7,17.985,4,60.2904
